student_id,gender,age,study_hours,attendance_rate,previous_scores,parental_education,school_type,extracurricular,final_math_score
4122,Male,17,13.3,52.2,98.4,Master’s,Private,0,96.3
4123,Female,18,4.1,53.3,85.8,High School,Private,3,80.2
4124,Male,15,13.8,77.6,76.5,High School,Private,2,90.8
4125,Male,16,7.1,55.2,61.9,High School,Public,2,72.3
4126,Female,17,2.0,51.1,50.9,Bachelor’s,Public,0,48.9
4127,Female,16,4.3,58.6,81.2,High School,Private,1,70.2
4128,Female,16,18.8,78.2,99.7,Bachelor’s,Private,3,100.0
4129,Male,18,17.6,85.2,68.0,Master’s,Private,2,100.0
4130,Female,18,6.2,60.1,83.4,Bachelor’s,Private,3,80.9
4131,Female,18,16.0,83.4,69.7,High School,Private,3,100.0
4132,Male,17,13.0,59.1,65.9,Bachelor’s,Private,3,94.9
4133,Female,16,19.5,80.7,64.6,Bachelor’s,Private,4,100.0
4134,Male,17,8.7,70.6,70.3,Bachelor’s,Public,3,84.9
4135,Female,18,14.3,82.7,62.0,High School,Public,3,100.0
4136,Male,16,3.1,99.8,84.9,Bachelor’s,Private,1,78.9
4137,Female,17,9.1,96.9,92.5,High School,Private,1,100.0
4138,Female,17,19.3,50.2,93.0,Bachelor’s,Public,4,100.0
4139,Male,15,11.7,94.3,53.7,Bachelor’s,Public,4,98.1
4140,Male,17,7.2,53.3,93.8,Bachelor’s,Private,3,88.6
4141,Female,18,4.2,97.7,60.5,High School,Public,2,75.1
4142,Male,17,14.7,64.1,58.6,High School,Public,2,79.0
4143,Male,16,13.6,69.1,83.6,High School,Private,0,99.8
4144,Male,17,8.7,54.6,58.3,Master’s,Public,2,68.9
4145,Male,15,19.1,55.6,43.2,High School,Private,2,83.4
4146,Female,16,2.4,86.3,62.4,Bachelor’s,Public,1,67.7
4147,Female,16,7.5,97.2,83.3,Master’s,Private,0,95.6
4148,Male,15,18.6,80.5,59.6,High School,Public,0,98.8
4149,Male,18,7.8,85.8,77.8,High School,Public,1,84.2
4150,Male,16,6.5,88.1,79.6,Master’s,Private,2,94.9
4151,Male,18,11.6,63.1,84.0,Master’s,Public,2,89.9
4152,Female,16,16.8,52.3,93.8,High School,Public,0,100.0
4153,Female,16,3.9,50.1,66.0,Master’s,Private,2,64.9
4154,Male,18,19.0,67.5,50.0,Bachelor’s,Public,0,89.6
4155,Male,16,16.3,62.1,59.1,Bachelor’s,Public,2,82.4
4156,Male,18,5.3,53.1,65.9,Bachelor’s,Private,3,72.0
4157,Female,15,14.8,59.0,82.8,High School,Private,1,95.9
4158,Male,18,8.9,56.2,40.8,Bachelor’s,Private,4,67.5
4159,Female,15,9.2,95.7,58.9,Master’s,Private,3,97.2
4160,Male,16,16.1,57.0,86.8,Bachelor’s,Private,2,100.0
4161,Female,18,19.3,76.9,80.3,Master’s,Private,4,100.0
4162,Male,16,4.3,79.7,83.9,Bachelor’s,Private,3,74.9
4163,Female,18,9.6,77.2,88.7,Master’s,Private,1,94.9
4164,Male,15,10.7,55.0,87.0,Bachelor’s,Public,4,84.9
4165,Male,15,8.8,65.9,80.9,Bachelor’s,Public,4,92.8
4166,Male,18,8.5,52.6,66.4,Bachelor’s,Private,1,63.3
4167,Female,15,2.9,69.8,99.0,Master’s,Public,3,93.0
4168,Male,16,14.3,59.4,74.1,Master’s,Private,4,100.0
4169,Female,16,9.9,78.1,52.2,Bachelor’s,Public,1,77.7
4170,Female,17,5.5,84.6,57.6,Master’s,Public,3,79.9
4171,Male,15,16.7,76.6,81.6,Master’s,Private,2,100.0
4172,Male,16,16.4,71.7,95.5,High School,Public,0,100.0
4173,Male,18,10.8,69.4,50.7,Bachelor’s,Public,2,86.1
4174,Female,15,7.4,92.1,44.9,Master’s,Public,2,79.8
4175,Male,16,13.5,61.0,92.9,Master’s,Private,0,100.0
4176,Female,15,7.2,86.7,94.9,Master’s,Public,2,94.7
4177,Female,18,6.2,87.9,56.6,Master’s,Public,2,75.4
4178,Male,16,15.1,71.0,62.6,High School,Private,1,96.1
4179,Male,17,2.7,64.9,79.6,Master’s,Public,1,72.8
4180,Male,17,3.7,73.5,59.8,Master’s,Public,3,74.6
4181,Male,15,2.1,54.7,92.6,High School,Public,4,83.0
4182,Male,18,4.8,52.3,46.5,Bachelor’s,Public,3,62.9
4183,Male,16,3.2,55.6,42.3,Bachelor’s,Private,1,42.0
4184,Female,18,19.9,59.4,52.5,High School,Private,1,94.7
4185,Female,16,7.2,75.2,57.2,Bachelor’s,Private,0,69.9
4186,Female,15,4.7,92.5,46.8,Bachelor’s,Public,0,71.1
4187,Male,16,6.3,61.8,43.9,High School,Private,1,58.5
4188,Female,18,18.9,96.8,85.3,Master’s,Public,2,100.0
4189,Female,18,11.4,97.7,49.9,High School,Public,3,88.2
4190,Female,15,8.6,97.9,94.8,High School,Private,1,100.0
4191,Female,18,17.7,91.9,62.1,High School,Private,1,100.0
4192,Female,16,9.1,68.2,80.2,High School,Private,0,84.3
4193,Male,15,8.0,53.6,53.5,High School,Public,3,67.0
4194,Male,16,5.7,78.4,54.4,Master’s,Public,3,77.4
4195,Female,18,8.8,77.9,74.5,Bachelor’s,Public,4,87.7
4196,Female,15,7.7,92.5,73.6,High School,Public,1,98.6
4197,Female,16,14.2,99.8,86.1,Master’s,Private,4,100.0
4198,Male,18,7.2,75.4,85.5,High School,Private,0,85.1
4199,Male,18,12.4,67.3,80.2,Master’s,Public,4,97.9
4200,Female,17,3.2,59.3,66.9,Bachelor’s,Public,2,68.9
4201,Male,18,5.4,50.2,93.4,Master’s,Private,1,78.2
4202,Male,16,9.3,75.5,77.4,Master’s,Private,1,87.8
4203,Female,15,18.9,77.8,99.4,Bachelor’s,Public,3,100.0
4204,Male,17,8.8,91.2,89.2,Bachelor’s,Private,4,93.3
4205,Male,18,14.0,75.2,42.7,Master’s,Public,3,81.0
4206,Female,18,6.6,95.8,59.2,High School,Public,4,83.0
4207,Male,18,4.3,81.4,74.3,High School,Public,4,82.3
4208,Male,16,3.1,92.0,83.3,Bachelor’s,Public,0,91.6
4209,Female,17,7.5,57.4,73.0,High School,Private,4,77.0
4210,Male,16,4.8,92.8,87.2,Bachelor’s,Private,3,94.3
4211,Male,17,5.1,83.8,57.0,Master’s,Public,4,81.0
4212,Female,15,15.7,58.5,51.0,Master’s,Public,4,82.4
4213,Female,16,2.3,59.5,43.2,High School,Public,1,40.1
4214,Female,16,12.0,96.3,74.4,Bachelor’s,Public,1,88.4
4215,Male,15,8.8,51.6,81.3,High School,Public,1,87.1
4216,Female,17,11.1,73.1,59.6,High School,Private,2,86.5
4217,Male,18,12.1,65.7,76.8,Master’s,Public,1,88.7
4218,Female,15,7.6,83.3,43.1,High School,Private,2,71.4
4219,Male,18,7.3,92.0,46.0,Master’s,Public,2,73.1
4220,Female,18,15.2,68.0,82.1,Bachelor’s,Public,3,100.0
4221,Female,15,17.7,71.3,62.1,High School,Public,1,100.0
4222,Female,17,5.5,99.1,80.3,Master’s,Public,4,92.3
4223,Female,18,3.8,89.2,89.9,High School,Private,0,89.5
4224,Male,15,18.2,94.9,91.2,Bachelor’s,Private,4,100.0
4225,Female,16,8.3,71.9,50.3,High School,Private,1,71.6
4226,Female,16,11.9,61.7,69.2,High School,Public,4,86.3
4227,Male,16,8.5,70.6,84.0,Master’s,Private,1,93.3
4228,Female,15,4.3,85.8,86.4,Bachelor’s,Public,1,87.7
4229,Male,16,12.6,55.5,87.1,Bachelor’s,Public,4,91.2
4230,Female,18,11.5,63.5,53.7,Bachelor’s,Private,2,77.8
4231,Female,16,5.7,52.3,51.6,High School,Public,3,67.6
4232,Female,16,10.1,71.6,75.4,Master’s,Public,3,85.0
4233,Male,18,16.3,91.4,84.5,High School,Private,3,100.0
4234,Female,16,12.6,51.2,59.1,High School,Private,3,77.7
4235,Female,18,3.7,83.8,46.3,High School,Public,0,65.1
4236,Female,16,11.9,96.6,83.0,Bachelor’s,Private,1,100.0
4237,Male,18,14.6,61.8,58.0,Master’s,Private,0,84.8
4238,Male,16,16.3,84.7,50.0,Bachelor’s,Private,3,92.4
4239,Female,18,13.3,98.8,48.9,High School,Public,3,94.2
4240,Male,15,4.7,98.1,58.9,High School,Public,4,83.1
4241,Female,18,14.8,61.7,75.6,Master’s,Private,3,100.0
4242,Female,16,14.2,55.0,61.5,Bachelor’s,Public,1,84.2
4243,Female,16,2.4,57.4,41.2,High School,Public,3,57.1
4244,Female,17,9.4,85.1,45.8,High School,Private,3,89.4
4245,Female,18,8.0,86.3,57.4,Master’s,Private,0,80.5
4246,Female,15,14.0,83.7,79.6,High School,Private,1,100.0
4247,Female,18,5.9,66.8,45.9,Bachelor’s,Public,2,59.5
4248,Male,18,12.6,58.5,73.6,Bachelor’s,Public,4,85.2
4249,Male,15,18.4,79.0,47.2,High School,Public,2,84.2
4250,Male,18,16.4,74.2,52.7,High School,Public,0,93.3
4251,Male,15,18.6,86.4,50.3,High School,Private,3,100.0
4252,Male,15,19.6,72.1,44.0,Master’s,Private,4,94.9
4253,Male,18,2.2,66.9,80.3,Master’s,Private,1,71.5
4254,Male,18,13.2,64.7,67.8,Bachelor’s,Private,4,87.2
4255,Female,16,9.4,60.6,89.9,Bachelor’s,Private,0,90.5
4256,Female,16,17.5,63.3,45.9,High School,Public,3,84.8
4257,Female,17,6.5,54.7,48.7,High School,Private,0,57.9
4258,Female,17,19.7,67.3,58.4,High School,Public,1,91.5
4259,Male,18,13.0,51.8,86.0,Master’s,Public,2,88.0
4260,Male,15,16.3,59.3,58.3,Master’s,Private,3,94.6
4261,Female,17,3.5,87.3,64.5,High School,Public,3,84.2
4262,Female,18,5.3,66.3,58.1,High School,Public,0,60.0
4263,Male,17,15.7,83.4,44.8,Bachelor’s,Private,0,90.1
4264,Female,15,2.4,85.8,96.4,Master’s,Public,0,83.6
4265,Female,18,16.7,79.1,72.9,High School,Private,3,100.0
4266,Female,15,2.3,97.9,87.3,Master’s,Private,0,93.4
4267,Female,18,13.8,51.1,79.5,High School,Public,4,92.4
4268,Male,17,8.6,86.9,70.9,High School,Public,4,91.9
4269,Female,16,13.0,97.9,45.4,Bachelor’s,Private,4,85.7
4270,Female,17,14.5,93.1,78.6,Bachelor’s,Public,3,100.0
4271,Male,17,8.2,58.4,49.3,Bachelor’s,Private,0,61.3
4272,Male,16,3.9,66.3,64.9,High School,Private,1,70.6
4273,Female,16,3.3,58.6,77.7,Bachelor’s,Private,0,66.2
4274,Male,18,12.6,80.1,86.9,High School,Private,3,100.0
4275,Female,18,11.4,85.6,81.1,Master’s,Private,4,100.0
4276,Female,15,15.4,65.9,80.3,Master’s,Private,3,100.0
4277,Male,15,11.2,77.0,48.9,High School,Public,0,81.2
4278,Female,17,9.6,84.5,60.8,Bachelor’s,Private,3,88.9
4279,Female,16,9.2,71.1,42.6,Bachelor’s,Public,1,73.3
4280,Female,15,2.5,92.7,83.2,Master’s,Public,3,87.4
4281,Female,17,8.0,88.6,97.2,High School,Public,2,100.0
4282,Male,16,19.6,53.2,55.8,High School,Private,3,88.9
4283,Male,18,17.7,81.1,45.3,High School,Private,0,86.9
4284,Female,17,7.9,61.8,68.5,Master’s,Public,2,84.3
4285,Male,18,12.6,77.9,91.4,Master’s,Private,4,100.0
4286,Female,15,17.3,97.8,73.1,Bachelor’s,Public,0,100.0
4287,Female,15,9.9,94.0,42.8,High School,Private,1,85.6
4288,Female,16,2.3,70.2,98.5,High School,Private,3,87.1
4289,Female,17,3.3,64.6,89.7,High School,Private,3,77.8
4290,Female,18,11.2,61.7,47.9,High School,Public,0,80.0
4291,Male,16,19.4,76.6,95.3,Master’s,Public,3,100.0
4292,Female,15,14.5,55.7,67.0,Bachelor’s,Public,3,93.1
4293,Male,15,3.3,77.5,62.3,Master’s,Private,4,75.5
4294,Male,17,5.4,50.1,67.7,Bachelor’s,Private,3,70.9
4295,Female,18,15.9,66.2,90.1,High School,Public,3,97.0
4296,Female,17,17.1,61.0,79.6,High School,Public,4,100.0
4297,Female,18,13.1,98.6,43.6,High School,Public,3,92.8
4298,Female,18,13.6,86.4,97.5,High School,Private,4,100.0
4299,Female,17,2.5,67.5,48.9,High School,Public,1,59.1
4300,Male,16,16.9,54.6,84.7,Master’s,Private,3,100.0
4301,Female,17,16.2,75.8,78.2,Bachelor’s,Private,0,97.1
4302,Female,17,6.7,60.7,51.3,Master’s,Public,2,66.8
4303,Male,15,14.8,76.8,50.2,High School,Private,1,80.3
4304,Male,15,5.9,91.8,92.2,Bachelor’s,Private,3,100.0
4305,Female,17,2.7,80.8,65.2,Bachelor’s,Private,0,65.2
4306,Male,17,5.6,81.7,79.3,High School,Private,2,91.4
4307,Female,15,5.2,77.1,70.2,Bachelor’s,Public,4,75.2
4308,Male,18,8.1,96.4,83.6,Master’s,Private,3,100.0
4309,Male,17,9.5,96.6,68.8,Master’s,Public,4,98.4
4310,Female,16,11.2,75.6,57.2,Master’s,Private,1,88.8
4311,Male,16,10.6,65.3,61.8,Master’s,Public,2,82.5
4312,Male,16,6.9,73.0,91.5,Bachelor’s,Private,2,87.7
4313,Male,17,2.5,59.3,68.1,Master’s,Public,4,64.3
4314,Male,18,12.9,81.8,52.8,Bachelor’s,Private,4,98.2
4315,Male,18,9.1,75.0,96.1,High School,Public,1,97.6
4316,Male,15,7.4,55.2,87.8,Master’s,Public,0,79.8
4317,Female,17,17.6,59.9,43.3,High School,Public,3,81.8
4318,Female,18,15.4,74.0,99.9,Master’s,Private,0,100.0
4319,Male,17,17.4,94.4,81.7,High School,Private,2,100.0
4320,Female,15,10.9,78.3,49.6,High School,Public,3,82.7
4321,Female,15,4.4,84.1,54.2,High School,Private,1,65.5
4322,Female,15,14.5,67.0,81.5,High School,Public,0,100.0
4323,Male,16,5.7,78.6,86.8,High School,Public,0,89.2
4324,Female,17,9.9,72.4,54.3,Bachelor’s,Private,3,74.2
4325,Male,15,3.2,83.0,55.4,Bachelor’s,Private,1,65.9
4326,Female,17,16.9,52.5,58.4,Master’s,Private,1,87.8
4327,Male,16,4.3,74.7,75.9,Bachelor’s,Private,0,80.1
4328,Male,16,18.3,64.8,50.3,High School,Private,0,83.9
4329,Female,15,17.6,66.3,46.3,Bachelor’s,Private,4,81.5
4330,Female,15,10.4,98.0,80.7,Bachelor’s,Public,3,100.0
4331,Male,18,15.4,59.1,86.7,High School,Public,1,100.0
4332,Female,17,13.2,65.6,70.1,Bachelor’s,Public,2,90.4
4333,Female,15,16.5,75.5,61.8,High School,Private,3,97.1
4334,Female,18,9.8,93.2,65.9,Bachelor’s,Public,4,100.0
4335,Male,17,16.1,70.8,63.3,High School,Private,3,86.6
4336,Male,15,10.3,87.2,97.6,Master’s,Private,0,100.0
4337,Female,18,18.9,92.8,86.1,Bachelor’s,Private,3,100.0
4338,Female,18,10.8,65.5,52.5,Master’s,Public,3,74.7
4339,Female,17,10.3,69.6,63.1,High School,Public,3,72.9
4340,Male,18,16.1,67.8,72.6,High School,Private,2,100.0
4341,Male,17,16.8,91.6,76.8,Master’s,Public,4,100.0
4342,Female,17,12.0,52.2,68.1,High School,Private,3,90.5
4343,Female,17,5.2,65.4,88.6,High School,Private,3,82.5
4344,Female,16,10.4,84.0,86.1,High School,Public,2,100.0
4345,Female,18,19.4,78.3,70.3,High School,Private,1,98.4
4346,Female,17,15.6,71.8,91.3,High School,Private,3,100.0
4347,Female,15,16.6,77.0,85.1,High School,Private,3,100.0
4348,Male,16,2.6,59.9,86.7,High School,Private,1,73.8
4349,Female,16,10.4,71.5,97.4,High School,Public,3,97.4
4350,Male,18,13.6,75.1,56.0,Master’s,Public,3,91.4
4351,Female,17,16.9,95.1,56.1,Bachelor’s,Private,3,100.0
4352,Female,18,2.9,63.0,93.3,High School,Private,4,82.5
4353,Male,16,17.3,93.4,86.3,Master’s,Private,0,100.0
4354,Male,17,11.9,82.2,95.6,High School,Public,4,100.0
4355,Male,15,5.6,51.0,43.8,Bachelor’s,Public,1,62.0
4356,Male,17,7.7,86.2,77.7,High School,Public,4,97.1
4357,Female,16,7.1,51.8,48.7,Master’s,Public,4,61.9
4358,Male,15,11.6,99.9,70.2,Master’s,Public,2,98.2
4359,Female,17,2.9,93.6,49.3,Bachelor’s,Private,1,74.5
4360,Male,15,4.9,64.9,47.7,High School,Public,1,55.8
4361,Female,15,16.6,62.9,40.7,Master’s,Public,1,80.3
4362,Female,16,4.4,69.1,77.8,Bachelor’s,Private,4,72.9
4363,Female,15,6.2,67.8,61.5,Bachelor’s,Public,1,71.2
4364,Female,18,10.2,68.6,46.3,High School,Private,2,68.5
4365,Female,16,11.3,65.9,59.4,Master’s,Private,3,79.9
4366,Female,18,15.7,81.1,50.1,High School,Public,4,95.8
4367,Male,15,10.1,58.2,96.5,High School,Public,3,99.3
4368,Female,18,16.2,92.3,59.2,High School,Public,3,99.8
4369,Male,17,13.1,90.6,60.0,Master’s,Public,4,100.0
4370,Male,15,4.0,73.8,90.4,Bachelor’s,Private,4,82.8
4371,Female,17,4.8,92.6,78.9,High School,Private,1,91.5
4372,Male,18,9.9,62.4,82.6,High School,Public,2,87.0
4373,Female,17,9.1,50.9,78.2,Master’s,Private,4,88.4
4374,Male,15,15.4,81.0,96.8,High School,Private,3,100.0
4375,Female,17,12.5,72.9,52.4,Bachelor’s,Private,4,82.9
4376,Male,18,9.0,78.4,99.3,High School,Public,2,100.0
4377,Female,18,5.1,95.0,89.9,Bachelor’s,Private,0,95.4
4378,Female,18,6.1,98.5,75.3,High School,Private,3,91.0
4379,Female,15,12.4,81.7,79.7,High School,Private,0,100.0
4380,Female,18,9.6,88.2,78.9,High School,Public,0,93.3
4381,Male,15,11.3,54.2,43.5,Bachelor’s,Private,2,69.8
4382,Female,17,5.1,58.0,53.1,High School,Private,4,67.6
4383,Male,18,13.9,86.7,97.7,High School,Private,0,100.0
4384,Male,17,17.3,71.6,72.1,High School,Private,1,100.0
4385,Male,16,6.6,72.3,62.7,Bachelor’s,Private,4,72.2
4386,Female,17,10.8,65.4,85.7,High School,Private,3,89.9
4387,Male,16,19.6,80.4,71.5,Master’s,Private,4,100.0
4388,Male,17,8.0,59.3,40.8,Bachelor’s,Public,2,68.0
4389,Male,15,12.7,81.3,84.2,Master’s,Public,2,100.0
4390,Female,17,3.6,58.7,83.9,High School,Public,3,75.4
4391,Female,15,12.9,53.2,49.9,Bachelor’s,Public,3,74.3
4392,Male,15,3.6,66.5,97.4,Bachelor’s,Public,3,89.0
4393,Female,18,19.3,61.6,53.4,High School,Public,2,87.3
4394,Female,15,14.9,94.4,67.5,Master’s,Private,4,100.0
4395,Male,16,16.2,52.7,46.9,Bachelor’s,Public,0,83.7
4396,Male,18,14.7,58.8,76.2,Bachelor’s,Public,0,93.1
4397,Female,18,12.6,77.4,62.5,Bachelor’s,Public,1,85.4
4398,Male,17,10.1,74.1,61.2,Bachelor’s,Public,2,80.2
4399,Female,15,17.5,52.3,89.6,Bachelor’s,Private,3,100.0
4400,Female,15,19.2,50.4,40.6,High School,Private,4,78.3
4401,Female,16,11.0,99.4,87.9,Bachelor’s,Private,2,100.0
4402,Female,17,18.8,82.9,74.3,Master’s,Private,1,100.0
4403,Female,17,12.5,68.3,99.2,Bachelor’s,Public,0,100.0
4404,Female,18,11.7,73.5,75.4,High School,Private,4,97.0
4405,Male,18,10.2,63.3,43.3,High School,Public,0,71.1
4406,Male,18,5.8,67.2,43.0,Master’s,Private,4,64.5
4407,Female,16,2.1,82.5,93.0,Bachelor’s,Public,3,85.9
4408,Female,16,6.3,94.1,90.5,Master’s,Public,4,100.0
4409,Female,18,11.2,59.2,60.8,Master’s,Private,3,85.3
4410,Male,17,8.8,92.0,77.1,Master’s,Private,2,93.0
4411,Female,16,10.1,56.1,69.4,Master’s,Private,0,78.5
4412,Male,17,19.7,60.7,98.0,Bachelor’s,Private,4,100.0
4413,Female,17,8.3,51.9,97.0,High School,Private,4,91.7
4414,Female,15,10.1,57.0,99.0,High School,Private,1,98.3
4415,Male,18,4.4,95.9,92.0,Bachelor’s,Private,0,93.4
4416,Male,15,2.9,73.0,94.6,Master’s,Public,2,84.6
4417,Female,18,16.0,53.9,53.0,Bachelor’s,Private,3,84.3
4418,Female,18,12.3,98.0,89.9,Master’s,Public,2,100.0
4419,Female,17,15.7,93.9,82.5,Master’s,Public,1,100.0
4420,Male,18,4.7,87.7,97.8,Bachelor’s,Private,2,91.1
4421,Male,17,12.3,96.7,74.3,Bachelor’s,Public,3,100.0
4422,Male,17,6.6,61.0,45.1,Master’s,Private,0,60.0
4423,Male,18,6.1,91.8,75.8,Master’s,Public,1,90.6
4424,Male,17,2.2,84.5,81.2,Master’s,Private,4,94.9
4425,Male,17,4.3,93.5,53.2,Master’s,Private,4,85.3
4426,Female,17,7.6,89.8,63.6,Bachelor’s,Private,0,82.9
4427,Female,16,4.1,67.3,75.9,High School,Private,2,78.9
4428,Male,17,19.7,88.7,62.4,High School,Private,4,100.0
4429,Female,16,7.6,63.1,62.5,Master’s,Public,1,74.1
4430,Female,16,4.3,66.4,48.0,High School,Private,3,64.7
4431,Male,17,5.6,55.4,96.4,High School,Private,2,79.7
4432,Female,17,12.6,96.8,85.0,High School,Public,3,100.0
4433,Male,16,3.2,64.6,40.1,High School,Private,2,46.8
4434,Male,16,17.5,76.0,85.9,High School,Public,1,100.0
4435,Female,17,19.3,69.6,84.4,High School,Private,3,100.0
4436,Male,17,6.4,98.0,40.6,Master’s,Public,1,73.4
4437,Male,18,10.1,66.8,62.2,Master’s,Private,3,77.5
4438,Male,16,2.4,88.9,76.4,Master’s,Private,2,81.2
4439,Male,16,13.5,92.8,67.2,Bachelor’s,Public,1,100.0
4440,Male,18,9.5,71.8,86.7,High School,Public,2,96.4
4441,Male,16,6.9,68.9,65.5,High School,Public,2,78.5
4442,Male,15,5.7,87.4,49.2,Bachelor’s,Public,3,73.9
4443,Male,16,13.8,95.6,98.6,High School,Public,3,100.0
4444,Female,18,9.5,87.7,54.5,Master’s,Private,1,84.1
4445,Female,15,5.2,61.4,83.1,Master’s,Private,4,80.4
4446,Female,17,14.4,94.4,48.6,Bachelor’s,Public,0,86.6
4447,Male,18,12.2,69.4,59.7,Master’s,Public,3,84.6
4448,Male,18,17.5,78.8,66.5,Bachelor’s,Public,2,100.0
4449,Female,17,4.1,91.6,51.5,Master’s,Private,0,74.2
4450,Female,18,16.1,59.4,67.0,High School,Private,1,95.6
4451,Female,16,14.1,89.2,49.4,Master’s,Public,0,84.3
4452,Male,17,4.1,79.8,73.5,Bachelor’s,Private,0,86.5
4453,Female,18,14.5,94.7,79.8,High School,Public,4,100.0
4454,Female,17,9.9,58.6,43.7,Bachelor’s,Private,4,70.0
4455,Male,17,19.0,71.0,92.3,High School,Public,0,100.0
4456,Female,17,4.5,91.6,51.1,High School,Public,4,68.9
4457,Male,15,13.6,51.0,53.5,Master’s,Private,4,81.0
4458,Male,18,8.9,55.6,79.7,Master’s,Private,0,78.4
4459,Male,15,19.2,99.5,68.1,High School,Public,3,100.0
4460,Female,18,7.9,64.0,70.0,Master’s,Public,4,75.5
4461,Female,16,19.3,98.8,47.7,Master’s,Private,0,100.0
4462,Male,16,18.2,59.1,88.3,Bachelor’s,Public,3,100.0
4463,Female,16,6.9,68.1,77.0,Master’s,Public,4,90.3
4464,Female,18,16.5,87.6,48.1,High School,Public,0,86.9
4465,Female,17,19.9,82.9,62.4,Master’s,Public,4,100.0
4466,Female,17,6.5,79.1,88.6,High School,Public,3,100.0
4467,Male,15,9.9,76.5,74.1,High School,Public,0,86.3
4468,Female,15,11.4,92.2,46.5,Bachelor’s,Private,3,87.7
4469,Male,16,7.3,61.7,62.4,High School,Private,2,73.5
4470,Male,15,2.3,72.1,54.6,High School,Public,1,61.7
4471,Female,18,6.0,57.8,71.0,Bachelor’s,Public,2,69.7
4472,Male,18,7.1,79.8,90.6,High School,Private,4,97.6
4473,Female,15,10.0,62.5,66.2,Bachelor’s,Public,3,90.7
4474,Female,15,5.1,66.7,66.0,High School,Private,0,69.6
4475,Male,15,17.7,73.6,94.3,Master’s,Private,3,100.0
4476,Male,15,14.7,51.3,74.6,Bachelor’s,Public,4,100.0
4477,Male,16,3.5,54.6,74.0,Bachelor’s,Public,0,61.8
4478,Male,16,13.7,84.3,55.7,High School,Public,2,94.7
4479,Female,15,13.8,71.4,76.5,Bachelor’s,Private,3,93.1
4480,Female,18,19.2,93.2,74.6,High School,Private,1,100.0
4481,Female,16,2.1,84.7,63.8,Bachelor’s,Public,4,88.5
4482,Male,18,6.5,50.4,99.4,Bachelor’s,Public,4,92.1
4483,Male,17,18.7,80.8,92.9,Master’s,Public,3,100.0
4484,Male,18,18.8,54.7,85.0,High School,Private,2,99.1
4485,Female,15,15.0,89.0,72.2,Master’s,Public,2,100.0
4486,Male,17,15.8,99.6,67.7,Bachelor’s,Private,1,100.0
4487,Female,16,3.6,76.6,51.1,High School,Public,1,59.7
4488,Male,16,11.2,84.1,58.3,Master’s,Public,3,93.8
4489,Female,17,6.2,61.9,86.4,Bachelor’s,Private,0,83.8
4490,Female,18,5.3,71.9,67.2,Master’s,Private,2,75.1
4491,Male,16,16.6,92.8,92.9,Bachelor’s,Private,0,100.0
4492,Male,15,4.4,58.4,48.9,Bachelor’s,Private,0,60.2
4493,Female,17,10.4,63.3,70.5,High School,Private,3,94.3
4494,Female,15,18.9,72.3,78.8,High School,Private,1,100.0
4495,Male,17,5.3,85.6,71.0,High School,Public,0,80.9
4496,Male,16,19.6,68.8,93.4,Bachelor’s,Private,3,100.0
4497,Female,18,19.9,96.4,99.4,Master’s,Public,1,100.0
4498,Male,17,12.0,54.7,47.0,High School,Public,0,70.1
4499,Female,17,5.1,68.5,47.8,High School,Public,0,62.3
4500,Female,15,7.7,85.4,47.8,High School,Private,1,72.3
4501,Male,16,9.6,61.3,80.9,High School,Private,1,89.8
4502,Male,15,7.6,82.8,62.4,Bachelor’s,Public,4,84.7
4503,Male,16,7.1,58.2,84.0,Master’s,Public,4,80.6
4504,Male,15,19.5,52.8,64.3,Bachelor’s,Public,3,92.0
4505,Male,17,4.8,56.1,77.7,Bachelor’s,Private,3,75.2
4506,Female,15,15.2,96.5,86.2,Bachelor’s,Public,2,100.0
4507,Female,18,2.0,77.6,72.9,High School,Private,4,91.1
4508,Male,16,12.7,89.8,72.4,Master’s,Public,1,100.0
4509,Male,16,18.5,66.6,45.3,Bachelor’s,Private,4,89.8
4510,Male,17,7.2,79.6,64.6,Bachelor’s,Private,3,84.0
4511,Female,16,5.3,74.7,72.7,Bachelor’s,Public,3,85.0
4512,Male,18,13.7,97.3,67.7,High School,Private,3,100.0
4513,Male,15,14.8,87.4,94.0,High School,Public,1,100.0
4514,Female,17,14.4,86.5,94.4,Bachelor’s,Public,0,100.0
4515,Female,18,7.7,52.3,89.3,High School,Public,3,84.3
4516,Male,16,6.5,77.5,62.5,Master’s,Public,4,79.0
4517,Male,16,19.2,73.3,83.0,High School,Public,0,100.0
4518,Male,18,18.6,96.4,63.7,Bachelor’s,Private,4,100.0
4519,Female,15,10.2,62.9,54.0,Master’s,Public,3,79.4
4520,Male,15,17.2,63.5,60.6,High School,Private,1,93.9
4521,Male,17,10.1,70.6,44.3,Bachelor’s,Public,0,61.3
4522,Male,16,9.6,62.2,59.9,Master’s,Public,0,72.0
4523,Female,18,4.8,56.5,67.6,Master’s,Private,3,76.7
4524,Female,15,9.7,92.9,97.3,Master’s,Public,3,100.0
4525,Male,17,11.7,77.9,58.8,High School,Public,3,82.6
4526,Male,16,2.4,93.1,94.1,Master’s,Private,2,100.0
4527,Female,16,10.0,91.6,53.7,High School,Private,1,72.9
4528,Female,17,16.1,64.1,51.5,Bachelor’s,Public,1,85.7
4529,Female,17,14.2,77.4,71.1,High School,Public,3,100.0
